radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,520,4,5010,5360929,0,100.598,13.714,1000,1,1,0,0,0
UMTS,520,1,843,164356987,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,5,3101,62469635,0,100.588,13.714,1000,1,1,0,0,0
UMTS,520,1,3101,62469635,0,100.588,13.714,1000,1,1,0,0,0
LTE,520,4,41006,18926398,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,5,3101,23686064,0,100.586,13.714,2254,1,1,0,0,0
LTE,520,18,1229,5165702,0,100.597,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7324707,0,100.591,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42037468,0,100.596,13.714,1000,1,1,0,0,0
GSM,520,99,1605,33298,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,4,18,7332431,0,100.597,13.714,1000,1,1,0,0,0
LTE,520,5,4010,18911087,0,100.589,13.714,1000,1,1,0,0,0
LTE,520,4,4032,40094851,0,100.59,13.714,1000,1,1,0,0,0
LTE,520,3,843,164357097,0,100.593,13.714,1000,1,1,0,0,0
LTE,520,3,843,164357251,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,1,1010,1564418,0,100.596,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7332227,0,100.586,13.714,1000,1,1,0,0,0
UMTS,520,15,13015,42613381,0,100.595,13.714,1000,1,1,0,0,0
UMTS,520,15,13011,42613374,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,15,13011,42619444,0,100.583,13.714,1000,1,1,0,0,0
LTE,520,3,843,164558181,0,100.593,13.714,2222,1,1,0,0,0
LTE,520,5,4010,25610516,0,100.584,13.714,1000,1,1,0,0,0
LTE,520,5,51032,5380,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,5,3101,4112,0,100.592,13.714,2923,1,1,0,0,0
UMTS,520,15,13011,42624270,0,100.592,13.714,1000,1,1,0,0,0
LTE,520,3,843,164561510,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,15,13011,42622667,0,100.595,13.714,1000,1,1,0,0,0
UMTS,520,18,14782,9122299,0,100.599,13.714,1952,1,1,0,0,0
UMTS,520,1,843,164361595,0,100.594,13.714,1000,1,1,0,0,0
LTE,520,4,20004,860477,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42613388,0,100.595,13.714,1000,1,1,0,0,0
UMTS,520,15,16025,41893571,0,100.587,13.714,1000,1,1,0,0,0
UMTS,520,15,16021,41895157,0,100.587,13.714,1000,1,1,0,0,0
LTE,520,3,864,164359783,0,100.59,13.714,1000,1,1,0,0,0
GSM,520,1,50040,629,0,100.584,13.714,1000,1,1,0,0,0
LTE,520,4,1010,2030367,0,100.585,13.714,8656,1,1,0,0,0
LTE,520,4,1010,169246,0,100.598,13.714,4765,1,1,0,0,0
UMTS,520,3,6025,41578707,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,15,13011,42623363,0,100.595,13.714,1000,1,1,0,0,0
LTE,520,4,5010,25966336,0,100.6,13.714,4106,1,1,0,0,0
LTE,520,3,843,164357095,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42617718,0,100.584,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7335987,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,6025,41572478,0,100.593,13.714,1000,1,1,0,0,0
GSM,520,1,17010,679,0,100.599,13.714,1000,1,1,0,0,0
UMTS,520,3,3101,64274691,0,100.593,13.714,1000,1,1,0,0,0
LTE,520,4,1032,40279170,0,100.594,13.714,1000,1,1,0,0,0
LTE,520,3,843,164356972,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,4,1012,7329878,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,99,18,7332649,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,15,13011,42619339,0,100.586,13.714,6490,1,1,0,0,0
UMTS,520,4,18,7330164,0,100.588,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42617738,0,100.584,13.714,1000,1,1,0,0,0
LTE,520,5,1010,2030378,0,100.593,13.714,1000,1,1,0,0,0
LTE,520,3,843,164557670,0,100.594,13.714,1000,1,1,0,0,0
LTE,520,18,3101,62509059,0,100.589,13.714,10365,1,1,0,0,0
LTE,520,4,3004,860417,0,100.587,13.714,1000,1,1,0,0,0
GSM,520,99,16061,4014,0,100.584,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42620704,0,100.596,13.714,1000,1,1,0,0,0
LTE,520,18,3101,64274691,0,100.591,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42613384,0,100.595,13.714,1000,1,1,0,0,0
LTE,520,3,843,164361593,0,100.587,13.714,5550,1,1,0,0,0
UMTS,520,3,13015,42624268,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,5,1605,23931737,0,100.593,13.714,1538,1,1,0,0,0
LTE,520,4,20004,27085116,0,100.589,13.714,1458,1,1,0,0,0
UMTS,520,5,3101,0,0,100.585,13.714,9082,1,1,0,0,0
LTE,520,3,847,156930673,0,100.584,13.714,1000,1,1,0,0,0
UMTS,520,5,14782,9123352,0,100.591,13.714,1000,1,1,0,0,0
LTE,520,47,33101,78391071,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,5,3101,23686061,0,100.586,13.714,1000,1,1,0,0,0
UMTS,520,5,3101,23683411,0,100.593,13.714,1000,1,1,0,0,0
LTE,520,18,3101,23686060,0,100.587,13.714,1000,1,1,0,0,0
UMTS,520,15,16021,41890018,0,100.59,13.714,3887,1,1,0,0,0
UMTS,520,15,16021,41892686,0,100.59,13.714,3272,1,1,0,0,0
LTE,520,47,44032,1784648,0,100.586,13.714,1000,1,1,0,0,0
LTE,520,47,51006,79638837,0,100.593,13.714,1000,1,1,0,0,0
LTE,520,3,843,164356975,0,100.592,13.714,1314,1,1,0,0,0
UMTS,520,15,16021,41894832,0,100.587,13.714,1000,1,1,0,0,0
UMTS,520,3,6025,41572468,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41893571,0,100.588,13.714,1000,1,1,0,0,0
LTE,520,47,33101,79638837,0,100.593,13.714,1000,1,1,0,0,0
LTE,520,3,864,164359781,0,100.591,13.714,6016,1,1,0,0,0
UMTS,520,3,4015,42163336,0,100.6,13.714,8301,1,1,0,0,0
UMTS,520,15,13011,42619439,0,100.584,13.714,1000,1,1,0,0,0
LTE,520,47,54032,1784578,0,100.586,13.714,1000,1,1,0,0,0
LTE,520,47,54006,76917526,0,100.586,13.714,1000,1,1,0,0,0
UMTS,520,5,1605,23932999,0,100.586,13.714,1000,1,1,0,0,0
LTE,520,5,54032,1784577,0,100.586,13.714,1000,1,1,0,0,0
LTE,520,3,843,164359547,0,100.593,13.714,1000,1,1,0,0,0
LTE,520,3,846,164361829,0,100.593,13.714,3066,1,1,0,0,0
LTE,520,4,41006,9170236,0,100.591,13.714,1000,1,1,0,0,0
UMTS,520,15,13011,42614450,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,99,121,11399937,0,100.593,13.714,1000,1,1,0,0,0
GSM,520,99,1622,33780,0,100.585,13.714,1000,1,1,0,0,0
GSM,520,1,50040,585,0,100.592,13.714,1702,1,1,0,0,0
UMTS,520,3,16025,41893566,0,100.587,13.714,1000,1,1,0,0,0
LTE,520,18,1229,5165701,0,100.595,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7332430,0,100.596,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42603875,0,100.585,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42617721,0,100.585,13.714,1000,1,1,0,0,0
UMTS,520,18,14612,7342080,0,100.585,13.714,1000,1,1,0,0,0
GSM,520,18,14239,5320,0,100.585,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41891167,0,100.585,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42618342,0,100.585,13.714,1000,1,1,0,0,0
LTE,520,4,4010,2030366,0,100.585,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41902606,0,100.586,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42603872,0,100.586,13.714,1000,1,1,0,0,0
UMTS,520,18,14612,7341038,0,100.586,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7342084,0,100.586,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41891147,0,100.586,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41891165,0,100.586,13.714,1000,1,1,0,0,0
UMTS,520,0,18,137730347,0,100.589,13.714,1000,1,1,0,0,0
LTE,520,4,4010,10002178,0,100.589,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41892987,0,100.589,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41898757,0,100.589,13.714,1000,1,1,0,0,0
UMTS,520,18,14717,7352718,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,18,14717,7865325,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,18,14717,23675010,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,18,14717,23336441,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,5,3103,7865323,0,100.592,13.714,1000,1,1,0,0,0
LTE,520,5,113,8522497,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42031227,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42031244,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42031241,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,6025,41572475,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41882689,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41882686,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42603552,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42613348,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,18,14612,7865323,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,18,14612,23675011,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,15,18,7324927,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42045597,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,41898736,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42614150,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7321807,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7312375,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7312335,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7312385,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,4,1010,10002176,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,18,14717,7865322,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,5,3103,23675010,0,100.593,13.714,1000,1,1,0,0,0
LTE,520,5,121,5378,0,100.593,13.714,1000,1,1,0,0,0
LTE,520,5,122,5378,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,6025,41578727,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42031237,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42031224,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,18,48697,9110509,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41898737,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41908525,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41908526,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42613331,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42613341,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,18,14612,7341037,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7313927,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7332649,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,0,14239,5773,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,0,18,137730089,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41898736,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42614140,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,15,1102,6884463,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,0,18,137730087,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,15,38206,42614150,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,5,3001,23003692,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,18,14239,2986178,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42037478,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,5,3101,23665069,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,5,3103,23665069,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42037469,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42037480,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41914285,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41914295,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42614450,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,18,14612,7346916,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,15,18,7324907,0,100.594,13.714,1000,1,1,0,0,0
LTE,520,18,3101,64462337,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42613368,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42614470,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42619210,0,100.594,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42613371,0,100.596,13.714,1000,1,1,0,0,0
GSM,520,1,17010,577,0,100.597,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42614303,0,100.597,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42613376,0,100.597,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42614293,0,100.597,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42613366,0,100.597,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42027533,0,100.6,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42034638,0,100.6,13.714,1000,1,1,0,0,0
UMTS,520,18,14782,23683139,0,100.6,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41910066,0,100.6,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42603571,0,100.6,13.714,1000,1,1,0,0,0
LTE,520,5,121,11230979,0,100.6,13.714,1000,1,1,0,0,0
UMTS,520,5,3103,23683140,0,100.6,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7321146,0,100.585,13.714,1000,1,1,0,0,0
GSM,520,99,16061,4052,0,100.586,13.714,1000,1,1,0,0,0
UMTS,520,15,1102,6883961,0,100.587,13.714,1000,1,1,0,0,0
UMTS,520,5,3103,23675011,0,100.589,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42613333,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7324927,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42037479,0,100.593,13.714,1000,1,1,0,0,0
LTE,520,3,396,9941204,0,100.588,13.714,1000,1,1,0,0,0
LTE,520,3,50040,575,0,100.592,13.714,1000,1,1,0,0,0
LTE,520,3,864,157057896,0,100.584,13.714,1000,1,1,0,0,0
LTE,520,47,54006,76917525,0,100.586,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42617731,0,100.586,13.714,1000,1,1,0,0,0
LTE,520,47,53021,78531269,0,100.586,13.714,1000,1,1,0,0,0
LTE,520,3,843,164557673,0,100.592,13.714,1000,1,1,0,0,0
LTE,520,5,51032,1097989,0,100.592,13.714,1000,1,1,0,0,0
LTE,520,47,51006,79638835,0,100.593,13.714,1000,1,1,0,0,0
UMTS,520,15,4011,42155432,0,100.585,13.714,6612,1,1,0,0,0
LTE,520,47,33101,79638835,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,15,13011,41891309,0,100.592,13.714,1000,1,1,0,0,0
LTE,520,3,843,164361573,0,100.596,13.714,1080,1,1,0,0,0
UMTS,520,15,13011,42617726,0,100.586,13.714,1000,1,1,0,0,0
LTE,520,3,843,164361574,0,100.595,13.714,1000,1,1,0,0,0
LTE,520,47,33101,79055627,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,15,65534,164359803,0,100.589,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41894832,0,100.588,13.714,1000,1,1,0,0,0
LTE,520,47,33101,78391072,0,100.592,13.714,1000,1,1,0,0,0
UMTS,520,5,13011,42620703,0,100.596,13.714,1000,1,1,0,0,0
LTE,520,47,53021,78531249,0,100.586,13.715,1000,1,1,0,0,0
LTE,520,47,53021,78531259,0,100.586,13.715,1000,1,1,0,0,0
UMTS,520,5,1605,23948769,0,100.592,13.715,1000,1,1,0,0,0
UMTS,520,4,1622,137728665,0,100.585,13.715,1000,1,1,0,0,0
UMTS,520,15,16021,41888492,0,100.59,13.715,4118,1,1,0,0,0
UMTS,520,18,14782,9116388,0,100.593,13.715,1000,1,1,0,0,0
LTE,520,3,847,156930681,0,100.585,13.715,1000,1,1,0,0,0
UMTS,520,3,16025,41899645,0,100.588,13.715,1000,1,1,0,0,0
UMTS,520,15,16021,41893568,0,100.588,13.715,1000,1,1,0,0,0
LTE,520,5,121,5377,0,100.593,13.715,1000,1,1,0,0,0
UMTS,520,15,16021,41894831,0,100.588,13.715,1000,1,1,0,0,0
LTE,520,5,121,11230980,0,100.596,13.715,1000,1,1,0,0,0
UMTS,520,3,13015,42613381,0,100.595,13.715,1000,1,1,0,0,0
UMTS,520,15,16021,41892147,0,100.594,13.715,1688,1,1,0,0,0
UMTS,520,5,3101,23683144,0,100.6,13.715,1000,1,1,0,0,0
GSM,520,18,14239,2809,0,100.6,13.715,1403,1,1,0,0,0
UMTS,520,5,3101,23675014,0,100.592,13.715,1000,1,1,0,0,0
LTE,520,3,843,164357498,0,100.598,13.715,1937,1,1,0,0,0
UMTS,520,5,3103,23679334,0,100.584,13.715,3430,1,1,0,0,0
UMTS,520,15,13015,42614312,0,100.598,13.715,1000,1,1,0,0,0
UMTS,520,15,13011,42619652,0,100.584,13.715,1000,1,1,0,0,0
GSM,520,1,50040,745,0,100.585,13.715,1000,1,1,0,0,0
LTE,520,5,4010,2030366,0,100.585,13.715,1000,1,1,0,0,0
UMTS,520,5,1605,23933000,0,100.586,13.715,1000,1,1,0,0,0
LTE,520,5,54032,1784578,0,100.586,13.715,1000,1,1,0,0,0
LTE,520,5,54006,76917525,0,100.586,13.715,1000,1,1,0,0,0
LTE,520,5,44032,1784647,0,100.586,13.715,1000,1,1,0,0,0
UMTS,520,0,18,7310097,0,100.592,13.715,1000,1,1,0,0,0
UMTS,520,4,1605,137729688,0,100.59,13.715,1000,1,1,0,0,0
UMTS,520,15,13011,42623381,0,100.592,13.715,1000,1,1,0,0,0
UMTS,520,5,3101,23683417,0,100.589,13.715,1000,1,1,0,0,0
UMTS,520,3,16025,41893568,0,100.586,13.715,1000,1,1,0,0,0
LTE,520,3,864,156939386,0,100.589,13.715,3904,1,1,0,0,0
LTE,520,3,843,164557671,0,100.594,13.715,1000,1,1,0,0,0
UMTS,520,3,13015,42618362,0,100.584,13.715,4566,1,1,0,0,0
LTE,520,5,53021,78531259,0,100.585,13.715,1000,1,1,0,0,0
LTE,520,5,54006,76917527,0,100.586,13.715,1000,1,1,0,0,0
LTE,520,5,4010,2030386,0,100.586,13.715,1000,1,1,0,0,0
UMTS,520,4,1605,137730557,0,100.593,13.715,4626,1,1,0,0,0
UMTS,520,5,3101,23675010,0,100.593,13.715,1000,1,1,0,0,0
UMTS,520,5,3101,23659052,0,100.596,13.715,1000,1,1,0,0,0
LTE,520,4,1032,9170328,0,100.592,13.715,1000,1,1,0,0,0
LTE,520,3,843,164561509,0,100.594,13.715,1000,1,1,0,0,0
LTE,520,4,1032,40279172,0,100.592,13.715,1000,1,1,0,0,0
UMTS,520,0,18,7307622,0,100.586,13.715,1000,1,1,0,0,0
LTE,520,3,846,164361831,0,100.592,13.715,6935,1,1,0,0,0
LTE,520,4,1010,2030336,0,100.586,13.715,1000,1,1,0,0,0
GSM,520,1,50040,573,0,100.59,13.715,1000,1,1,0,0,0
LTE,520,18,3101,64274690,0,100.592,13.715,6497,1,1,0,0,0
GSM,520,18,14239,1935,0,100.594,13.715,4699,1,1,0,0,0
LTE,520,3,864,164359802,0,100.591,13.715,1000,1,1,0,0,0
UMTS,520,3,13015,42614313,0,100.598,13.715,1000,1,1,0,0,0
UMTS,520,5,18,7307622,0,100.585,13.715,1000,1,1,0,0,0
UMTS,520,15,13011,42618889,0,100.584,13.715,1000,1,1,0,0,0
UMTS,520,3,7025,42037459,0,100.592,13.715,1000,1,1,0,0,0
UMTS,520,15,13011,42614363,0,100.589,13.715,1845,1,1,0,0,0
LTE,520,4,1010,1564448,0,100.595,13.715,1000,1,1,0,0,0
LTE,520,4,1032,9170308,0,100.592,13.715,1000,1,1,0,0,0
LTE,520,5,168,12833281,0,100.594,13.715,1000,1,1,0,0,0
UMTS,520,3,3101,64462081,0,100.595,13.715,1000,1,1,0,0,0
LTE,520,3,864,156942949,0,100.592,13.715,1144,1,1,0,0,0
UMTS,520,3,13015,42610163,0,100.593,13.715,3336,1,1,0,0,0
LTE,520,4,1032,20383108,0,100.595,13.715,1000,1,1,0,0,0
LTE,520,4,1010,1564418,0,100.596,13.715,1000,1,1,0,0,0
LTE,520,5,54006,76917515,0,100.585,13.715,1000,1,1,0,0,0
LTE,520,5,1010,9170207,0,100.592,13.715,1000,1,1,0,0,0
UMTS,520,0,1006,10054893,0,100.592,13.715,6392,1,1,0,0,0
UMTS,520,4,1622,137730293,0,100.584,13.715,1000,1,1,0,0,0
UMTS,520,3,6025,41572465,0,100.592,13.715,1000,1,1,0,0,0
LTE,520,47,33101,78391073,0,100.592,13.715,1000,1,1,0,0,0
LTE,520,5,121,3105537,0,100.596,13.715,1000,1,1,0,0,0
LTE,520,3,14239,1930,0,100.599,13.715,1000,1,1,0,0,0
GSM,520,1,17010,579,0,100.597,13.715,1000,1,1,0,0,0
GSM,520,18,14239,22,0,100.594,13.715,1000,1,1,0,0,0
LTE,520,47,33101,78391061,0,100.592,13.715,1000,1,1,0,0,0
UMTS,520,3,13015,42622148,0,100.594,13.715,1000,1,1,0,0,0
UMTS,520,15,13011,42618927,0,100.594,13.715,1000,1,1,0,0,0
LTE,520,3,843,164557669,0,100.593,13.715,1000,1,1,0,0,0
LTE,520,4,1010,10022689,0,100.594,13.715,1000,1,1,0,0,0
LTE,520,47,33101,78391063,0,100.592,13.715,1000,1,1,0,0,0
UMTS,520,18,14782,9111552,0,100.585,13.715,1000,1,1,0,0,0
UMTS,520,15,13011,42613341,0,100.59,13.715,1106,1,1,0,0,0
LTE,520,4,1032,40279192,0,100.591,13.715,1000,1,1,0,0,0
UMTS,520,1,112,2004738,0,100.595,13.715,2718,1,1,0,0,0
LTE,520,3,843,164557690,0,100.594,13.715,1000,1,1,0,0,0
LTE,520,3,843,164557694,0,100.594,13.715,1000,1,1,0,0,0
LTE,520,3,843,164557674,0,100.594,13.715,1000,1,1,0,0,0
LTE,520,3,864,154018918,0,100.586,13.715,1000,1,1,0,0,0
LTE,520,4,1010,1564416,0,100.599,13.715,1000,1,1,0,0,0
GSM,520,1,50040,634,0,100.584,13.715,1000,1,1,0,0,0
UMTS,520,4,1613,137728426,0,100.592,13.715,1000,1,1,0,0,0
LTE,520,3,864,164359803,0,100.591,13.715,1000,1,1,0,0,0
LTE,520,4,4020,39079,0,100.591,13.715,1000,1,1,0,0,0
UMTS,520,4,1605,137726182,0,100.587,13.715,1000,1,1,0,0,0
UMTS,520,5,3101,23675012,0,100.593,13.715,1000,1,1,0,0,0
UMTS,520,3,7025,42031231,0,100.592,13.715,1000,1,1,0,0,0
UMTS,520,0,18,7310099,0,100.592,13.715,1000,1,1,0,0,0
UMTS,520,18,14782,9110509,0,100.594,13.715,1000,1,1,0,0,0
UMTS,520,3,6025,41578705,0,100.595,13.715,1000,1,1,0,0,0
UMTS,520,3,13015,42614312,0,100.599,13.715,1000,1,1,0,0,0
LTE,520,3,864,157078375,0,100.59,13.715,1000,1,1,0,0,0
UMTS,520,15,13011,41892986,0,100.591,13.715,1000,1,1,0,0,0
LTE,520,47,33101,79055629,0,100.591,13.715,1000,1,1,0,0,0
LTE,520,3,847,156930791,0,100.584,13.715,1000,1,1,0,0,0
LTE,520,5,1010,9170208,0,100.592,13.715,1000,1,1,0,0,0
UMTS,520,5,3101,64274690,0,100.594,13.715,1000,1,1,0,0,0
GSM,520,99,1605,33081,0,100.593,13.715,1000,1,1,0,0,0
UMTS,520,5,3101,23665070,0,100.594,13.715,1000,1,1,0,0,0
GSM,520,1,17010,711,0,100.598,13.715,1000,1,1,0,0,0
GSM,520,99,1605,33093,0,100.595,13.715,1000,1,1,0,0,0
UMTS,520,18,3101,65093378,0,100.586,13.715,1000,1,1,0,0,0
LTE,520,18,3101,64462083,0,100.587,13.715,6803,1,1,0,0,0
LTE,520,3,864,154018920,0,100.585,13.715,1000,1,1,0,0,0
LTE,520,4,1010,10022659,0,100.593,13.715,1000,1,1,0,0,0
GSM,520,1,50040,746,0,100.585,13.715,1000,1,1,0,0,0
LTE,520,5,121,8089859,0,100.585,13.715,5671,1,1,0,0,0
UMTS,520,5,3101,64462081,0,100.594,13.715,1000,1,1,0,0,0
LTE,520,18,3101,64648449,0,100.586,13.715,7814,1,1,0,0,0
LTE,520,4,1032,9170329,0,100.591,13.715,1000,1,1,0,0,0
UMTS,520,3,13015,42614302,0,100.6,13.715,1000,1,1,0,0,0
LTE,520,47,33101,79055669,0,100.591,13.715,1000,1,1,0,0,0
UMTS,520,5,18,7318637,0,100.585,13.715,1000,1,1,0,0,0
LTE,520,3,843,164359527,0,100.594,13.715,1000,1,1,0,0,0
UMTS,520,5,3101,23675013,0,100.595,13.715,1000,1,1,0,0,0
LTE,520,47,33101,79055659,0,100.591,13.715,1000,1,1,0,0,0
LTE,520,5,121,5319939,0,100.597,13.715,1000,1,1,0,0,0
LTE,520,5,3004,13916447,0,100.589,13.715,1000,1,1,0,0,0
LTE,520,3,843,164357224,0,100.591,13.715,1000,1,1,0,0,0
UMTS,520,3,13015,42614163,0,100.591,13.715,1000,1,1,0,0,0
UMTS,520,15,16021,42223103,0,100.591,13.715,1000,1,1,0,0,0
LTE,520,47,33101,79055657,0,100.591,13.715,1000,1,1,0,0,0
LTE,520,3,845,164360827,0,100.596,13.715,3292,1,1,0,0,0
LTE,520,3,843,164356965,0,100.597,13.715,2844,1,1,0,0,0
LTE,520,47,33101,79055679,0,100.591,13.715,1000,1,1,0,0,0
LTE,520,47,33101,78391053,0,100.591,13.715,1000,1,1,0,0,0
UMTS,520,3,65534,164359803,0,100.591,13.715,1000,1,1,0,0,0
LTE,520,99,1010,10022688,0,100.591,13.715,1000,1,1,0,0,0
LTE,520,99,3004,860446,0,100.591,13.715,1000,1,1,0,0,0
LTE,520,47,33101,79055649,0,100.591,13.715,1000,1,1,0,0,0
LTE,520,47,33101,79055678,0,100.591,13.715,1000,1,1,0,0,0
UMTS,520,15,13011,42622490,0,100.594,13.715,1000,1,1,0,0,0
LTE,520,3,379,9914711,0,100.585,13.715,1000,1,1,0,0,0
LTE,520,3,864,157069157,0,100.592,13.715,3042,1,1,0,0,0
LTE,520,47,33101,79055668,0,100.591,13.715,1000,1,1,0,0,0
UMTS,520,3,14782,9122190,0,100.591,13.715,1000,1,1,0,0,0
LTE,520,18,121,8089858,0,100.591,13.715,1000,1,1,0,0,0
